Date,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto
1990-10-24,210.82,274.9,212.36,208.74,74.46,131.5,289.5,276.26,282.06,227.03
1990-10-25,211.82,286.8,214.01,210.0,74.4,131.6,289.56,276.3,282.07,227.07
1990-10-26,212.81,298.87,215.65,211.25,74.32,131.71,289.61,276.33,282.09,227.11
1990-10-27,213.81,311.19,217.27,212.5,74.23,131.81,289.66,276.37,282.11,227.15
1990-10-28,214.81,323.86,218.89,213.76,74.13,131.91,289.72,276.4,282.13,227.19
1990-10-29,215.81,336.95,220.5,215.01,74.01,132.01,289.77,276.44,282.15,227.23
1990-10-30,216.81,350.53,222.1,216.26,73.87,132.11,289.83,276.47,282.17,227.27
1990-10-31,217.81,4.61,223.69,217.52,73.72,132.2,289.89,276.51,282.19,227.31
1990-11-01,218.81,19.14,225.28,218.77,73.56,132.29,289.95,276.55,282.21,227.35
1990-11-02,219.81,34.05,226.85,220.03,73.38,132.38,290.02,276.59,282.23,227.39
1990-11-03,220.81,49.18,228.42,221.28,73.18,132.46,290.08,276.63,282.25,227.43
1990-11-04,221.81,64.36,229.99,222.53,72.98,132.54,290.15,276.67,282.27,227.47
1990-11-05,222.81,79.42,231.54,223.79,72.76,132.62,290.21,276.71,282.29,227.51
1990-11-06,223.81,94.2,233.09,225.04,72.52,132.7,290.28,276.75,282.32,227.55
1990-11-07,224.82,108.63,234.64,226.3,72.28,132.77,290.35,276.79,282.34,227.59
1990-11-08,225.82,122.66,236.18,227.55,72.02,132.84,290.42,276.83,282.36,227.63
1990-11-09,226.82,136.29,237.71,228.81,71.75,132.91,290.49,276.88,282.39,227.67
1990-11-10,227.83,149.56,239.23,230.06,71.46,132.97,290.57,276.92,282.41,227.71
1990-11-11,228.83,162.52,240.75,231.32,71.17,133.03,290.64,276.96,282.44,227.75
1990-11-12,229.84,175.22,242.27,232.57,70.86,133.09,290.72,277.01,282.46,227.79
1990-11-13,230.85,187.71,243.78,233.83,70.55,133.14,290.79,277.05,282.49,227.83
1990-11-14,231.85,200.02,245.28,235.08,70.22,133.2,290.87,277.1,282.52,227.87
1990-11-15,232.86,212.2,246.78,236.34,69.89,133.24,290.95,277.15,282.54,227.91
1990-11-16,233.87,224.25,248.27,237.59,69.55,133.29,291.03,277.19,282.57,227.95
1990-11-17,234.88,236.21,249.75,238.85,69.2,133.33,291.11,277.24,282.6,227.99
1990-11-18,235.89,248.08,251.23,240.11,68.84,133.37,291.2,277.29,282.63,228.03
1990-11-19,236.9,259.91,252.7,241.36,68.48,133.41,291.28,277.34,282.65,228.07
1990-11-20,237.9,271.71,254.16,242.62,68.11,133.44,291.36,277.39,282.68,228.11
1990-11-21,238.91,283.54,255.61,243.87,67.74,133.47,291.45,277.44,282.71,228.15
1990-11-22,239.92,295.44,257.06,245.13,67.37,133.5,291.54,277.49,282.74,228.19
1990-11-23,240.94,307.5,258.49,246.39,66.99,133.52,291.63,277.54,282.77,228.23
1990-11-24,241.95,319.78,259.91,247.64,66.61,133.54,291.72,277.59,282.8,228.27
1990-11-25,242.96,332.37,261.32,248.9,66.23,133.56,291.81,277.64,282.83,228.31
1990-11-26,243.97,345.36,262.71,250.15,65.85,133.57,291.9,277.69,282.86,228.35
1990-11-27,244.98,358.8,264.09,251.41,65.48,133.58,291.99,277.74,282.89,228.39
1990-11-28,245.99,12.74,265.45,252.66,65.1,133.59,292.08,277.8,282.93,228.43
1990-11-29,247.01,27.17,266.78,253.92,64.73,133.6,292.18,277.85,282.96,228.47
1990-11-30,248.02,42.03,268.09,255.18,64.36,133.6,292.27,277.9,282.99,228.51
1990-12-01,249.03,57.21,269.36,256.43,63.99,133.59,292.37,277.96,283.02,228.55
1990-12-02,250.04,72.53,270.61,257.69,63.64,133.59,292.47,278.01,283.05,228.59
1990-12-03,251.06,87.82,271.81,258.94,63.28,133.58,292.57,278.07,283.09,228.62
1990-12-04,252.07,102.88,272.97,260.2,62.93,133.57,292.67,278.12,283.12,228.66
1990-12-05,253.09,117.59,274.07,261.46,62.59,133.55,292.77,278.18,283.15,228.7
1990-12-06,254.1,131.87,275.11,262.71,62.26,133.53,292.87,278.23,283.19,228.74
1990-12-07,255.12,145.69,276.09,263.97,61.94,133.51,292.97,278.29,283.22,228.77
1990-12-08,256.13,159.07,276.99,265.22,61.62,133.48,293.07,278.35,283.26,228.81
1990-12-09,257.15,172.06,277.79,266.48,61.32,133.45,293.17,278.4,283.29,228.85
1990-12-10,258.16,184.71,278.49,267.73,61.02,133.42,293.28,278.46,283.33,228.88
1990-12-11,259.18,197.09,279.08,268.99,60.74,133.39,293.38,278.52,283.36,228.92
1990-12-12,260.2,209.26,279.53,270.25,60.47,133.35,293.49,278.58,283.4,228.96
1990-12-13,261.21,221.29,279.85,271.5,60.21,133.31,293.59,278.63,283.43,228.99
1990-12-14,262.23,233.21,280.0,272.76,59.96,133.26,293.7,278.69,283.47,229.03
1990-12-15,263.25,245.07,279.97,274.01,59.72,133.21,293.81,278.75,283.5,229.06
1990-12-16,264.27,256.9,279.77,275.27,59.5,133.16,293.92,278.81,283.54,229.1
1990-12-17,265.28,268.73,279.37,276.52,59.28,133.11,294.03,278.87,283.58,229.13
1990-12-18,266.3,280.59,278.78,277.78,59.09,133.05,294.13,278.93,283.61,229.17
1990-12-19,267.32,292.51,278.0,279.04,58.9,132.99,294.24,278.98,283.65,229.2
1990-12-20,268.34,304.53,277.04,280.29,58.73,132.92,294.36,279.04,283.69,229.23
1990-12-21,269.36,316.7,275.92,281.55,58.57,132.86,294.47,279.1,283.72,229.27
1990-12-22,270.38,329.07,274.68,282.8,58.43,132.79,294.58,279.16,283.76,229.3
1990-12-23,271.4,341.69,273.35,284.06,58.3,132.71,294.69,279.22,283.8,229.33
1990-12-24,272.41,354.64,271.98,285.31,58.18,132.64,294.8,279.28,283.83,229.36
1990-12-25,273.43,7.96,270.61,286.57,58.08,132.56,294.92,279.34,283.87,229.4
1990-12-26,274.45,21.7,269.29,287.82,57.99,132.48,295.03,279.4,283.91,229.43
1990-12-27,275.47,35.87,268.06,289.08,57.92,132.39,295.14,279.46,283.95,229.46
1990-12-28,276.49,50.45,266.95,290.33,57.86,132.31,295.26,279.52,283.98,229.49
1990-12-29,277.51,65.36,265.98,291.59,57.81,132.22,295.37,279.58,284.02,229.52
1990-12-30,278.53,80.48,265.19,292.84,57.78,132.13,295.49,279.64,284.06,229.55
1990-12-31,279.55,95.67,264.56,294.09,57.76,132.03,295.6,279.7,284.1,229.58
1991-01-01,280.56,110.75,264.11,295.35,57.75,131.93,295.72,279.76,284.14,229.61
1991-01-02,281.58,125.58,263.83,296.6,57.76,131.83,295.84,279.82,284.17,229.63
1991-01-03,282.6,140.05,263.71,297.86,57.78,131.73,295.95,279.88,284.21,229.66
1991-01-04,283.62,154.08,263.75,299.11,57.81,131.63,296.07,279.94,284.25,229.69
1991-01-05,284.64,167.65,263.93,300.36,57.85,131.52,296.19,280.0,284.29,229.72
1991-01-06,285.66,180.78,264.24,301.62,57.91,131.41,296.31,280.06,284.33,229.74
1991-01-07,286.68,193.52,264.67,302.87,57.98,131.3,296.42,280.12,284.36,229.77
1991-01-08,287.7,205.93,265.21,304.12,58.06,131.19,296.54,280.18,284.4,229.79
1991-01-09,288.72,218.09,265.85,305.37,58.15,131.08,296.66,280.24,284.44,229.82
1991-01-10,289.74,230.06,266.57,306.63,58.25,130.96,296.78,280.3,284.48,229.84
1991-01-11,290.76,241.92,267.37,307.88,58.37,130.84,296.9,280.36,284.51,229.87
1991-01-12,291.77,253.73,268.24,309.13,58.49,130.72,297.01,280.42,284.55,229.89
1991-01-13,292.79,265.55,269.18,310.38,58.63,130.6,297.13,280.47,284.59,229.91
1991-01-14,293.81,277.43,270.17,311.64,58.78,130.48,297.25,280.53,284.63,229.94
1991-01-15,294.83,289.39,271.21,312.89,58.94,130.35,297.37,280.59,284.66,229.96
1991-01-16,295.85,301.48,272.29,314.14,59.11,130.23,297.49,280.65,284.7,229.98
1991-01-17,296.87,313.72,273.42,315.39,59.28,130.1,297.61,280.71,284.74,230.0
1991-01-18,297.89,326.14,274.58,316.64,59.47,129.97,297.73,280.77,284.78,230.02
1991-01-19,298.91,338.76,275.77,317.89,59.67,129.84,297.85,280.83,284.81,230.04
1991-01-20,299.92,351.6,277.0,319.14,59.88,129.71,297.97,280.88,284.85,230.06
1991-01-21,300.94,4.69,278.25,320.39,60.1,129.58,298.09,280.94,284.89,230.08
1991-01-22,301.96,18.06,279.53,321.64,60.33,129.45,298.2,281.0,284.92,230.1
1991-01-23,302.98,31.72,280.83,322.89,60.56,129.32,298.32,281.05,284.96,230.12
1991-01-24,303.99,45.68,282.16,324.14,60.81,129.19,298.44,281.11,285.0,230.13
1991-01-25,305.01,59.94,283.5,325.39,61.06,129.06,298.56,281.17,285.03,230.15
1991-01-26,306.03,74.45,284.86,326.64,61.32,128.92,298.68,281.22,285.07,230.17
1991-01-27,307.04,89.15,286.24,327.88,61.59,128.79,298.8,281.28,285.11,230.18
1991-01-28,308.06,103.95,287.64,329.13,61.87,128.66,298.92,281.33,285.14,230.2
1991-01-29,309.08,118.74,289.05,330.38,62.15,128.52,299.03,281.39,285.18,230.21
1991-01-30,310.09,133.39,290.48,331.62,62.44,128.39,299.15,281.44,285.21,230.23
1991-01-31,311.11,147.79,291.92,332.87,62.74,128.25,299.27,281.5,285.25,230.24
1991-02-01,312.12,161.85,293.38,334.11,63.05,128.12,299.39,281.55,285.28,230.25
1991-02-02,313.13,175.52,294.85,335.36,63.36,127.99,299.5,281.6,285.32,230.26
1991-02-03,314.15,188.77,296.33,336.6,63.68,127.86,299.62,281.66,285.35,230.27
1991-02-04,315.16,201.62,297.83,337.85,64.01,127.72,299.74,281.71,285.38,230.28
1991-02-05,316.18,214.12,299.34,339.09,64.34,127.59,299.85,281.76,285.42,230.3
1991-02-06,317.19,226.33,300.87,340.33,64.68,127.46,299.97,281.81,285.45,230.3
1991-02-07,318.2,238.32,302.41,341.58,65.02,127.33,300.08,281.87,285.48,230.31
1991-02-08,319.22,250.18,303.96,342.82,65.38,127.2,300.2,281.92,285.52,230.32
1991-02-09,320.23,261.99,305.53,344.06,65.73,127.08,300.31,281.97,285.55,230.33
1991-02-10,321.24,273.82,307.1,345.3,66.1,126.95,300.43,282.02,285.58,230.34
1991-02-11,322.25,285.75,308.7,346.54,66.46,126.82,300.54,282.07,285.62,230.34
1991-02-12,323.27,297.83,310.3,347.78,66.84,126.7,300.65,282.11,285.65,230.35
1991-02-13,324.28,310.11,311.92,349.02,67.22,126.58,300.77,282.16,285.68,230.36
1991-02-14,325.29,322.61,313.55,350.26,67.6,126.46,300.88,282.21,285.71,230.36
1991-02-15,326.3,335.35,315.2,351.5,67.99,126.34,300.99,282.26,285.74,230.36
1991-02-16,327.31,348.34,316.86,352.74,68.38,126.22,301.1,282.31,285.77,230.37
1991-02-17,328.32,1.56,318.54,353.98,68.78,126.1,301.21,282.35,285.8,230.37
1991-02-18,329.33,15.0,320.23,355.21,69.19,125.99,301.32,282.4,285.83,230.37
1991-02-19,330.34,28.63,321.94,356.45,69.6,125.88,301.43,282.44,285.86,230.38
1991-02-20,331.35,42.43,323.66,357.68,70.01,125.77,301.54,282.49,285.89,230.38
1991-02-21,332.35,56.39,325.4,358.92,70.43,125.66,301.65,282.53,285.92,230.38
1991-02-22,333.36,70.48,327.15,0.15,70.85,125.55,301.76,282.57,285.95,230.38
1991-02-23,334.37,84.69,328.92,1.39,71.28,125.45,301.86,282.62,285.97,230.38
1991-02-24,335.37,98.97,330.7,2.62,71.71,125.35,301.97,282.66,286.0,230.38
1991-02-25,336.38,113.31,332.5,3.85,72.14,125.25,302.07,282.7,286.03,230.37
1991-02-26,337.39,127.63,334.32,5.08,72.58,125.15,302.18,282.74,286.05,230.37
1991-02-27,338.39,141.86,336.15,6.31,73.02,125.05,302.28,282.78,286.08,230.37
1991-02-28,339.39,155.94,338.0,7.54,73.46,124.96,302.39,282.82,286.11,230.36
1991-03-01,340.4,169.78,339.87,8.77,73.91,124.87,302.49,282.86,286.13,230.36
1991-03-02,341.4,183.33,341.75,9.99,74.36,124.79,302.59,282.9,286.16,230.36
1991-03-03,342.4,196.54,343.64,11.22,74.82,124.7,302.69,282.93,286.18,230.35
1991-03-04,343.41,209.4,345.55,12.45,75.28,124.62,302.79,282.97,286.21,230.34
1991-03-05,344.41,221.93,347.47,13.67,75.74,124.54,302.89,283.01,286.23,230.34
1991-03-06,345.41,234.18,349.4,14.89,76.2,124.46,302.99,283.04,286.25,230.33
1991-03-07,346.41,246.2,351.34,16.12,76.67,124.39,303.09,283.08,286.28,230.32
1991-03-08,347.41,258.07,353.28,17.34,77.14,124.32,303.18,283.11,286.3,230.32
1991-03-09,348.41,269.89,355.24,18.56,77.62,124.25,303.28,283.14,286.32,230.31
1991-03-10,349.41,281.73,357.19,19.78,78.09,124.19,303.37,283.18,286.34,230.3
1991-03-11,350.41,293.69,359.14,21.0,78.57,124.13,303.47,283.21,286.36,230.29
1991-03-12,351.41,305.85,1.08,22.22,79.05,124.07,303.56,283.24,286.38,230.28
1991-03-13,352.41,318.26,3.01,23.44,79.54,124.01,303.65,283.27,286.4,230.27
1991-03-14,353.4,330.98,4.92,24.65,80.03,123.96,303.74,283.3,286.42,230.26
1991-03-15,354.4,344.02,6.81,25.87,80.52,123.91,303.83,283.33,286.44,230.24
1991-03-16,355.4,357.39,8.66,27.08,81.01,123.86,303.92,283.36,286.46,230.23
1991-03-17,356.39,11.05,10.48,28.3,81.51,123.82,304.01,283.38,286.48,230.22
1991-03-18,357.39,24.94,12.26,29.51,82.0,123.78,304.1,283.41,286.49,230.21
1991-03-19,358.38,38.99,13.98,30.72,82.5,123.74,304.18,283.44,286.51,230.19
1991-03-20,359.38,53.14,15.64,31.93,83.01,123.71,304.27,283.46,286.53,230.18
1991-03-21,0.37,67.32,17.23,33.14,83.51,123.68,304.35,283.48,286.54,230.16
1991-03-22,1.36,81.49,18.75,34.35,84.02,123.65,304.43,283.51,286.56,230.15
1991-03-23,2.36,95.61,20.18,35.55,84.53,123.63,304.52,283.53,286.57,230.13
1991-03-24,3.35,109.67,21.52,36.76,85.04,123.61,304.6,283.55,286.59,230.11
1991-03-25,4.34,123.65,22.77,37.96,85.55,123.59,304.67,283.57,286.6,230.1
1991-03-26,5.33,137.54,23.91,39.17,86.06,123.58,304.75,283.59,286.61,230.08
1991-03-27,6.32,151.33,24.95,40.37,86.58,123.56,304.83,283.61,286.63,230.06
1991-03-28,7.31,164.97,25.87,41.57,87.1,123.56,304.9,283.63,286.64,230.04
1991-03-29,8.3,178.43,26.68,42.77,87.62,123.55,304.98,283.65,286.65,230.03
1991-03-30,9.29,191.67,27.37,43.96,88.14,123.55,305.05,283.66,286.66,230.01
1991-03-31,10.27,204.66,27.94,45.16,88.67,123.55,305.12,283.68,286.67,229.99
1991-04-01,11.26,217.38,28.39,46.35,89.19,123.56,305.19,283.69,286.68,229.97
1991-04-02,12.25,229.83,28.72,47.55,89.72,123.56,305.26,283.71,286.69,229.95
1991-04-03,13.23,242.03,28.93,48.74,90.25,123.57,305.33,283.72,286.7,229.93
1991-04-04,14.22,254.03,29.02,49.93,90.78,123.59,305.39,283.73,286.71,229.91
1991-04-05,15.2,265.9,28.99,51.12,91.31,123.61,305.46,283.74,286.72,229.89
1991-04-06,16.19,277.71,28.85,52.31,91.84,123.63,305.52,283.76,286.72,229.86
1991-04-07,17.17,289.55,28.61,53.49,92.38,123.65,305.59,283.77,286.73,229.84
1991-04-08,18.15,301.51,28.26,54.68,92.91,123.68,305.65,283.77,286.74,229.82
1991-04-09,19.14,313.68,27.82,55.86,93.45,123.71,305.71,283.78,286.74,229.8
1991-04-10,20.12,326.14,27.31,57.04,93.99,123.74,305.76,283.79,286.75,229.77
1991-04-11,21.1,338.97,26.72,58.22,94.53,123.77,305.82,283.8,286.75,229.75
1991-04-12,22.08,352.2,26.07,59.4,95.08,123.81,305.88,283.8,286.75,229.73
1991-04-13,23.06,5.83,25.38,60.58,95.62,123.85,305.93,283.81,286.76,229.7
1991-04-14,24.04,19.84,24.66,61.76,96.16,123.9,305.98,283.81,286.76,229.68
1991-04-15,25.02,34.14,23.93,62.93,96.71,123.95,306.03,283.81,286.76,229.65
1991-04-16,26.0,48.65,23.19,64.1,97.26,124.0,306.08,283.81,286.76,229.63
1991-04-17,26.98,63.23,22.46,65.27,97.81,124.05,306.13,283.82,286.76,229.6
1991-04-18,27.96,77.79,21.76,66.44,98.36,124.11,306.18,283.82,286.77,229.58
1991-04-19,28.94,92.22,21.09,67.61,98.91,124.17,306.22,283.82,286.77,229.55
1991-04-20,29.91,106.48,20.47,68.77,99.46,124.23,306.27,283.81,286.76,229.53
1991-04-21,30.89,120.54,19.9,69.94,100.02,124.3,306.31,283.81,286.76,229.5
1991-04-22,31.86,134.39,19.4,71.1,100.57,124.36,306.35,283.81,286.76,229.47
1991-04-23,32.84,148.03,18.97,72.26,101.13,124.43,306.39,283.8,286.76,229.45
1991-04-24,33.81,161.48,18.61,73.41,101.68,124.51,306.42,283.8,286.76,229.42
1991-04-25,34.79,174.75,18.33,74.57,102.24,124.58,306.46,283.79,286.75,229.39
1991-04-26,35.76,187.82,18.13,75.72,102.8,124.66,306.49,283.79,286.75,229.37
1991-04-27,36.73,200.7,18.02,76.87,103.36,124.75,306.53,283.78,286.75,229.34
1991-04-28,37.71,213.38,17.98,78.02,103.92,124.83,306.56,283.77,286.74,229.31
1991-04-29,38.68,225.85,18.03,79.16,104.49,124.92,306.59,283.76,286.73,229.29
1991-04-30,39.65,238.13,18.16,80.31,105.05,125.01,306.62,283.75,286.73,229.26
1991-05-01,40.62,250.21,18.37,81.45,105.61,125.1,306.64,283.74,286.72,229.23
1991-05-02,41.59,262.15,18.66,82.59,106.18,125.19,306.67,283.73,286.72,229.2
1991-05-03,42.56,273.98,19.02,83.73,106.74,125.29,306.69,283.72,286.71,229.18
1991-05-04,43.53,285.77,19.45,84.86,107.31,125.39,306.71,283.71,286.7,229.15
1991-05-05,44.5,297.6,19.96,85.99,107.88,125.49,306.73,283.69,286.69,229.12
1991-05-06,45.47,309.55,20.53,87.12,108.45,125.6,306.75,283.68,286.68,229.09
1991-05-07,46.43,321.7,21.17,88.25,109.02,125.7,306.77,283.66,286.67,229.06
1991-05-08,47.4,334.15,21.87,89.37,109.59,125.81,306.78,283.65,286.66,229.04
1991-05-09,48.37,346.98,22.63,90.49,110.16,125.92,306.79,283.63,286.65,229.01
1991-05-10,49.34,0.24,23.45,91.61,110.73,126.04,306.81,283.61,286.64,228.98
1991-05-11,50.3,13.96,24.33,92.73,111.3,126.16,306.82,283.6,286.63,228.95
1991-05-12,51.27,28.13,25.26,93.84,111.88,126.27,306.82,283.58,286.62,228.92
1991-05-13,52.24,42.68,26.24,94.95,112.45,126.39,306.83,283.56,286.61,228.9
1991-05-14,53.2,57.5,27.27,96.06,113.03,126.52,306.84,283.54,286.59,228.87
1991-05-15,54.17,72.45,28.35,97.16,113.6,126.64,306.84,283.52,286.58,228.84
1991-05-16,55.13,87.38,29.48,98.26,114.18,126.77,306.84,283.49,286.57,228.81
1991-05-17,56.09,102.17,30.65,99.36,114.76,126.9,306.84,283.47,286.55,228.78
1991-05-18,57.06,116.71,31.87,100.45,115.34,127.03,306.84,283.45,286.54,228.76
1991-05-19,58.02,130.95,33.13,101.54,115.92,127.16,306.84,283.43,286.52,228.73
1991-05-20,58.98,144.86,34.44,102.63,116.5,127.3,306.83,283.4,286.51,228.7
1991-05-21,59.95,158.46,35.79,103.71,117.08,127.44,306.83,283.38,286.49,228.67
1991-05-22,60.91,171.76,37.17,104.79,117.66,127.58,306.82,283.35,286.47,228.65
1991-05-23,61.87,184.79,38.6,105.87,118.24,127.72,306.81,283.32,286.46,228.62
1991-05-24,62.83,197.58,40.07,106.94,118.82,127.86,306.8,283.3,286.44,228.59
1991-05-25,63.79,210.16,41.58,108.01,119.41,128.01,306.79,283.27,286.42,228.57
1991-05-26,64.75,222.55,43.13,109.07,119.99,128.16,306.77,283.24,286.4,228.54
1991-05-27,65.71,234.78,44.72,110.13,120.58,128.3,306.76,283.21,286.38,228.51
1991-05-28,66.67,246.85,46.35,111.18,121.16,128.45,306.74,283.18,286.37,228.49
1991-05-29,67.63,258.8,48.02,112.23,121.75,128.61,306.72,283.15,286.35,228.46
1991-05-30,68.59,270.65,49.72,113.28,122.34,128.76,306.7,283.12,286.33,228.43
1991-05-31,69.55,282.45,51.47,114.32,122.92,128.92,306.68,283.09,286.31,228.41
1991-06-01,70.51,294.24,53.26,115.35,123.51,129.08,306.65,283.06,286.29,228.38
1991-06-02,71.46,306.08,55.08,116.38,124.1,129.23,306.63,283.03,286.27,228.36
1991-06-03,72.42,318.04,56.94,117.41,124.69,129.4,306.6,283.0,286.24,228.33
1991-06-04,73.38,330.2,58.84,118.43,125.28,129.56,306.57,282.96,286.22,228.31
1991-06-05,74.34,342.64,60.78,119.44,125.87,129.72,306.54,282.93,286.2,228.28
1991-06-06,75.29,355.42,62.75,120.45,126.46,129.89,306.51,282.89,286.18,228.26
1991-06-07,76.25,8.62,64.76,121.45,127.05,130.06,306.48,282.86,286.16,228.24
1991-06-08,77.21,22.28,66.8,122.45,127.65,130.22,306.44,282.83,286.14,228.21
1991-06-09,78.16,36.41,68.88,123.44,128.24,130.39,306.41,282.79,286.11,228.19
1991-06-10,79.12,50.96,70.98,124.43,128.83,130.57,306.37,282.75,286.09,228.17
1991-06-11,80.08,65.86,73.1,125.4,129.43,130.74,306.33,282.72,286.07,228.14
1991-06-12,81.03,80.98,75.25,126.37,130.02,130.91,306.29,282.68,286.04,228.12
1991-06-13,81.99,96.14,77.42,127.34,130.62,131.09,306.25,282.65,286.02,228.1
1991-06-14,82.95,111.21,79.6,128.3,131.22,131.27,306.21,282.61,285.99,228.08
1991-06-15,83.9,126.04,81.8,129.25,131.81,131.45,306.17,282.57,285.97,228.06
1991-06-16,84.86,140.53,83.99,130.19,132.41,131.63,306.12,282.53,285.95,228.03
1991-06-17,85.81,154.63,86.19,131.12,133.01,131.81,306.07,282.5,285.92,228.01
1991-06-18,86.77,168.32,88.39,132.05,133.61,131.99,306.03,282.46,285.9,227.99
1991-06-19,87.72,181.63,90.58,132.96,134.21,132.17,305.98,282.42,285.87,227.97
1991-06-20,88.68,194.59,92.75,133.87,134.81,132.36,305.93,282.38,285.84,227.95
1991-06-21,89.63,207.24,94.91,134.77,135.41,132.55,305.88,282.34,285.82,227.94
1991-06-22,90.58,219.64,97.05,135.66,136.01,132.73,305.82,282.3,285.79,227.92
1991-06-23,91.54,231.83,99.16,136.54,136.61,132.92,305.77,282.26,285.77,227.9
1991-06-24,92.49,243.86,101.25,137.41,137.21,133.11,305.72,282.22,285.74,227.88
1991-06-25,93.44,255.78,103.32,138.26,137.81,133.3,305.66,282.18,285.72,227.86
1991-06-26,94.4,267.63,105.35,139.11,138.42,133.49,305.6,282.14,285.69,227.85
1991-06-27,95.35,279.43,107.35,139.95,139.02,133.69,305.54,282.1,285.66,227.83
1991-06-28,96.31,291.23,109.32,140.77,139.62,133.88,305.49,282.06,285.64,227.81
1991-06-29,97.26,303.07,111.26,141.58,140.23,134.07,305.43,282.02,285.61,227.8
1991-06-30,98.21,314.99,113.16,142.38,140.83,134.27,305.36,281.98,285.58,227.78
1991-07-01,99.17,327.04,115.03,143.16,141.44,134.47,305.3,281.94,285.56,227.77
1991-07-02,100.12,339.27,116.87,143.94,142.05,134.66,305.24,281.9,285.53,227.75
1991-07-03,101.07,351.75,118.67,144.69,142.65,134.86,305.18,281.86,285.5,227.74
1991-07-04,102.02,4.53,120.43,145.44,143.26,135.06,305.11,281.82,285.48,227.73
1991-07-05,102.98,17.68,122.16,146.16,143.87,135.26,305.05,281.78,285.45,227.71
1991-07-06,103.93,31.22,123.86,146.88,144.48,135.46,304.98,281.74,285.42,227.7
1991-07-07,104.89,45.19,125.52,147.57,145.09,135.67,304.91,281.7,285.39,227.69
1991-07-08,105.84,59.58,127.14,148.25,145.7,135.87,304.84,281.66,285.37,227.68
1991-07-09,106.79,74.33,128.74,148.91,146.31,136.07,304.78,281.62,285.34,227.67
1991-07-10,107.75,89.34,130.29,149.55,146.92,136.28,304.71,281.58,285.31,227.66
1991-07-11,108.7,104.5,131.81,150.18,147.53,136.48,304.64,281.54,285.29,227.65
1991-07-12,109.65,119.63,133.3,150.78,148.14,136.69,304.57,281.5,285.26,227.64
1991-07-13,110.61,134.61,134.75,151.37,148.76,136.9,304.5,281.46,285.23,227.63
1991-07-14,111.56,149.28,136.16,151.93,149.37,137.1,304.43,281.42,285.21,227.62
1991-07-15,112.52,163.57,137.53,152.47,149.98,137.31,304.35,281.38,285.18,227.61
1991-07-16,113.47,177.42,138.87,152.98,150.6,137.52,304.28,281.34,285.15,227.61
1991-07-17,114.43,190.82,140.17,153.48,151.21,137.73,304.21,281.3,285.13,227.6
1991-07-18,115.38,203.81,141.43,153.94,151.83,137.94,304.14,281.26,285.1,227.59
1991-07-19,116.33,216.44,142.65,154.39,152.45,138.15,304.06,281.22,285.07,227.59
1991-07-20,117.29,228.77,143.83,154.8,153.06,138.36,303.99,281.18,285.05,227.58
1991-07-21,118.24,240.86,144.97,155.19,153.68,138.57,303.92,281.15,285.02,227.58
1991-07-22,119.2,252.8,146.06,155.55,154.3,138.78,303.84,281.11,284.99,227.58
1991-07-23,120.15,264.63,147.11,155.87,154.92,139.0,303.77,281.07,284.97,227.57
1991-07-24,121.11,276.43,148.11,156.17,155.54,139.21,303.69,281.03,284.94,227.57
1991-07-25,122.06,288.23,149.06,156.44,156.16,139.42,303.62,281.0,284.92,227.57
1991-07-26,123.02,300.09,149.96,156.67,156.78,139.64,303.55,280.96,284.89,227.57
1991-07-27,123.97,312.04,150.81,156.87,157.4,139.85,303.47,280.92,284.87,227.56
1991-07-28,124.93,324.12,151.61,157.03,158.02,140.07,303.4,280.89,284.84,227.56
1991-07-29,125.88,336.35,152.34,157.16,158.64,140.28,303.32,280.85,284.82,227.56
1991-07-30,126.84,348.78,153.02,157.25,159.26,140.5,303.25,280.82,284.79,227.56
1991-07-31,127.79,1.42,153.63,157.31,159.88,140.71,303.17,280.78,284.77,227.57
1991-08-01,128.75,14.31,154.18,157.32,160.51,140.93,303.1,280.75,284.74,227.57
